,STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,SECTOR,Institutional sector,PRICE_BASE,Price base,UNIT_MEASURE,Unit of measure,TIME_PERIOD,OBS_VALUE,BASE_PER,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
100,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,EST,Estonia,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2006,76.19,2015,6,Millions,2,Two
101,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,EST,Estonia,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2007,65.497,2015,6,Millions,2,Two
102,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,EST,Estonia,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2008,54.236,2015,6,Millions,2,Two
103,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,EST,Estonia,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2009,52.666,2015,6,Millions,2,Two
104,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,EST,Estonia,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2010,26.073,2015,6,Millions,2,Two
105,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,EST,Estonia,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2011,62.5,2015,6,Millions,2,Two
106,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,EST,Estonia,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2012,56.714,2015,6,Millions,2,Two
107,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,EST,Estonia,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2013,54.891,2015,6,Millions,2,Two
108,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,EST,Estonia,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2014,34.197,2015,6,Millions,2,Two
109,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,EST,Estonia,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2015,31.729,2015,6,Millions,2,Two
110,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,EST,Estonia,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2016,26.716,2015,6,Millions,2,Two
111,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,EST,Estonia,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2017,31.383,2015,6,Millions,2,Two
112,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,EST,Estonia,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2018,32.495,2015,6,Millions,2,Two
113,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,EST,Estonia,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2019,44.173,2015,6,Millions,2,Two
114,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FIN,Finland,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2001,158.813,2015,6,Millions,2,Two
115,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FIN,Finland,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2002,189.605,2015,6,Millions,2,Two
116,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FIN,Finland,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2003,205.384,2015,6,Millions,2,Two
117,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FIN,Finland,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2004,222.931,2015,6,Millions,2,Two
118,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FIN,Finland,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2005,207.34,2015,6,Millions,2,Two
119,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FIN,Finland,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2006,201.85,2015,6,Millions,2,Two
120,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FIN,Finland,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2007,216.007,2015,6,Millions,2,Two
121,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FIN,Finland,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2008,289.474,2015,6,Millions,2,Two
122,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FIN,Finland,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2009,279.301,2015,6,Millions,2,Two
123,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FIN,Finland,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2010,263.209,2015,6,Millions,2,Two
124,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FIN,Finland,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2011,276.073,2015,6,Millions,2,Two
125,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FIN,Finland,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2012,335.094,2015,6,Millions,2,Two
126,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FIN,Finland,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2013,406.308,2015,6,Millions,2,Two
127,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FIN,Finland,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2014,506.621,2015,6,Millions,2,Two
128,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FIN,Finland,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2015,439.303,2015,6,Millions,2,Two
129,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FIN,Finland,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2016,421.962,2015,6,Millions,2,Two
130,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FIN,Finland,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2017,425.035,2015,6,Millions,2,Two
131,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FIN,Finland,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2018,402.218,2015,6,Millions,2,Two
132,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FIN,Finland,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2019,399.487,2015,6,Millions,2,Two
133,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2001,6814.021,2015,6,Millions,2,Two
134,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2002,6845.649,2015,6,Millions,2,Two
135,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2003,7168.486,2015,6,Millions,2,Two
136,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2004,7665.563,2015,6,Millions,2,Two
137,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2005,8798.384,2015,6,Millions,2,Two
138,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2006,9233.179,2015,6,Millions,2,Two
139,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2007,9927.131,2015,6,Millions,2,Two
140,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2008,10174.043,2015,6,Millions,2,Two
141,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2009,10283.601,2015,6,Millions,2,Two
142,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2010,9505.27,2015,6,Millions,2,Two
143,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2011,11415.288,2015,6,Millions,2,Two
144,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2012,11736.795,2015,6,Millions,2,Two
145,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2013,13482.984,2015,6,Millions,2,Two
146,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2014,12320.491,2015,6,Millions,2,Two
147,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2015,11478.491,2015,6,Millions,2,Two
148,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2016,11321.139,2015,6,Millions,2,Two
149,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2017,12986.52,2015,6,Millions,2,Two
150,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2018,14540.313,2015,6,Millions,2,Two
151,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,FRA,France,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2019,17250.424,2015,6,Millions,2,Two
152,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2001,6456.992,2015,6,Millions,2,Two
153,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2002,5930.911,2015,6,Millions,2,Two
154,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2003,5773.945,2015,6,Millions,2,Two
155,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2004,5082.91,2015,6,Millions,2,Two
156,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2005,4115.608,2015,6,Millions,2,Two
157,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2006,4757.68,2015,6,Millions,2,Two
158,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2007,4831.26,2015,6,Millions,2,Two
159,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2008,4621.658,2015,6,Millions,2,Two
160,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2009,3864.551,2015,6,Millions,2,Two
161,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2010,3585.999,2015,6,Millions,2,Two
162,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2011,3918.74,2015,6,Millions,2,Two
163,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2012,4233.417,2015,6,Millions,2,Two
164,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2013,4609.889,2015,6,Millions,2,Two
165,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2014,4633.125,2015,6,Millions,2,Two
166,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2015,4469.442,2015,6,Millions,2,Two
167,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2016,4319.147,2015,6,Millions,2,Two
168,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2017,3801.577,2015,6,Millions,2,Two
169,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2018,4713.804,2015,6,Millions,2,Two
170,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2019,5018.371,2015,6,Millions,2,Two
171,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,GRC,Greece,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2001,386.504,2015,6,Millions,2,Two
172,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,GRC,Greece,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2002,747.289,2015,6,Millions,2,Two
173,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,GRC,Greece,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2003,888.692,2015,6,Millions,2,Two
174,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,GRC,Greece,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2004,1042.767,2015,6,Millions,2,Two
175,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,GRC,Greece,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2005,559.892,2015,6,Millions,2,Two
176,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,GRC,Greece,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2006,533.873,2015,6,Millions,2,Two
177,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,GRC,Greece,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2007,596.033,2015,6,Millions,2,Two
178,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,GRC,Greece,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2008,619.146,2015,6,Millions,2,Two
179,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,GRC,Greece,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2009,760.868,2015,6,Millions,2,Two
180,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,GRC,Greece,CS_I,Climate significant investment,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2010,757.09,2015,6,Millions,2,Two
